No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
595,1591,登山,82,1786,3,0,動的計画法,2017-11-10T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
596,1367,郵便配達,6366,1786,4.5,0,動的計画法,2017-11-10T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
597,1761,concat,123,1373,1,0,文字列,2017-11-24T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
598,1868,オーバーフローファンタジー,123,1786,2,0,"符号付数値表現,2の補数",2017-11-24T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
599,1171,回文かい,123,2164,3,0,"文字列,回文,Z_Algorithm,LCP,動的計画法,ローリングハッシュ,RMQ",2017-11-24T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
600,1172,かい文回,123,2164,3,0,"文字列,構築,回文",2017-11-24T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
601,1994,Midpoint Erase,2882,3790,2,0,"ゲーム,偶奇性",2017-12-01T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
602,1980,隠されていたゲーム2,208,25,3.5,0,マンハッタン距離,2017-12-02T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
603,1993,hel__world (2),939,555,4,0,二項係数,2017-12-03T01:30:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
604,1992,誕生日のお小遣い,25,3790,2,0,二分探索,2017-12-04T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
605,1412,板挟みの球面,385,1786,2.5,0,"幾何,不思議",2017-12-05T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
606,2011,カラフルタイル,629,1786,3,0,"算数,発想",2017-12-06T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
607,2009,開通777年記念,4301,2299,2,0,"しゃくとり法,累積和",2017-12-07T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
608,2038,God's Maze,3280,0,3.5,0,,2017-12-08T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
609,2000,Noelちゃんと星々,4306,3391,2,0,,2017-12-09T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
610,2035,区間賞(Section Award),4323,1786,3,0,"順列,論理",2017-12-10T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
611,1859,Day of the Mountain,2313,74,4.5,0,"最短経路,動的計画法,集合",2017-12-11T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
612,2004,Move on grid,555,2299,3,0,動的計画法,2017-12-12T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
613,2019,Solitude by the window,4540,74,5,0,,2017-12-12T23:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
614,2045,壊れたキャンパス,1253,2106,3,0,,2017-12-14T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
615,2022,集合に分けよう,5740,1786,2,0,貪欲法,2017-12-15T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
616,2017,へんなソート,2299,1786,3,0,"動的計画法,転倒数",2017-12-16T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
617,2021,Nafmo、買い出しに行く,3130,6366,1.5,0,,2017-12-17T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
618,2024,labo-index,571,4540,3.5,0,"BIT,二分探索",2017-12-18T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
619,2029,CardShuffle,2281,6366,4,0,"セグメント木,算数",2017-12-19T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
620,2023,ぐるぐるぐるりん,1786,74,4.5,0,,2017-12-20T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
621,2031,3 x N グリッド上のドミノの置き方の数,726,231,4,0,"動的計画法,行列累乗",2017-12-21T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
622,1786,点と三角柱の内外判定,77,1786,2.5,0,幾何,2017-12-22T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
623,471,fudan no modulus to tigau,282,4540,3,0,数学,2017-12-23T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
624,2040,Santa Claus and The Last Dungeon,2314,333,5,0,"リアクティブ,考察,分割統治法",2017-12-24T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
625,2058,ソンタクロース,69,74,3,0,,2017-12-25T00:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
626,2046,Randomized 01 Knapsack,1786,0,4,0,,2017-12-15T21:00:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
627,1892,ランダムウォークの軌跡,4088,77,1,0,,2018-01-05T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
628,1193,Tagの勢い,1986,1786,1.5,0,実装,2018-01-05T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
629,1683,グラフの中に眠る門松列,1373,1838,2,0,"門松列,グラフ",2018-01-05T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
630,1726,門松グラフ,1373,1786,3,0,"門松列,グラフ,構築",2018-01-05T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
631,2068,Noelちゃんと電車旅行,4306,3078,3,0,"Starry_Sky木,セグメント木,平方分割",2018-01-05T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
632,1669,穴埋め門松列,1373,3130,1,0,門松列,2018-01-19T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
633,1895,バスの運賃,1986,2464,2,0,"計算,累積和",2018-01-19T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
634,1705,硬貨の枚数1,726,1786,2.5,0,全探索,2018-01-19T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
635,1478,自然門松列,1373,1786,3,0,"門松列,二分探索,場合分け",2018-01-19T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
636,1702,硬貨の枚数2,726,1786,3.5,0,桁DP,2018-01-19T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
637,1694,X: Yet Another FizzBuzz Problem,2313,3367,1,0,"入出力,条件分岐",2018-01-26T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
638,1852,"Sum of ""not power of 2""",2313,3367,2,0,"全探索,数学",2018-01-26T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
639,1805,An Ordinary Sequence,2313,3367,2.5,0,"再帰,動的計画法",2018-01-26T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
640,1932,76本のトロンボーン,2313,3367,3.5,0,全探索,2018-01-26T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
641,1995,Team Contest Estimation,2313,4540,4,0,"統計,平均,分散,ビット演算",2018-01-26T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
642,2110,Two Operations No.1,3032,4494,2,0,数学,2018-02-02T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
643,1988,Two Operations No.2,3032,4494,2,0,数学,2018-02-02T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
644,1665,G L C C D M,3032,2313,3.5,0,"オイラー関数,メビウス関数",2018-02-02T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
645,1864,Count Permutation,3032,400,4.5,0,動的計画法,2018-02-02T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
646,1926,逆ピラミッド,4301,77,1,0,,2018-02-09T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
647,2103,明太子,4235,77,1.5,0,,2018-02-09T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
648,1854,　お　や　す　み　,1786,77,2,0,,2018-02-09T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
649,2120,ここでちょっとQK！,293,69,3,0,"クエリ処理,データ構造,ヒープ,座標圧縮,二分探索,BIT,セグメント木,平方分割,平衡二分探索木",2018-02-09T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
650,1317,行列木クエリ,1786,224,4,0,"HL分解,セグメント木",2018-02-09T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
651,1919,E869120 and Driving,2314,77,1,0,入出力,2018-02-23T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
652,1920,E869120 and TimeZone,2314,77,2,0,"実装,構文解析,誤差",2018-02-23T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
653,1921,E869120 and Lucky Numbers,2314,1786,3,0,場合分け,2018-02-23T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
654,2027,Air E869120,2314,2313,4,0,最大流,2018-02-23T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
655,1922,E869120 and Good Triangles,2314,3367,4,0,"最短路問題,累積和,しゃくとり法",2018-02-23T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
656,1656,ゴルフ,25,3130,1,0,,2018-03-02T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
657,1971,テトラナッチ数列 Easy,5740,77,2,0,"メモ化,全探索,テトラナッチ",2018-03-02T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
658,1973,テトラナッチ数列 Hard,5740,77,2.5,0,"メモ化,周期性,テトラナッチ",2018-03-02T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
659,1570,徘徊迷路,25,224,3,0,"行列累乗,動的計画法",2018-03-02T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
660,1889,家を通り過ぎないランダムウォーク問題,726,4540,4,0,"数学,数え上げ,カタラン数",2018-03-02T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
661,1588,ハローキティはりんご3個分,1655,77,1,0,,2018-03-09T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
662,2090,スロットマシーン,1986,77,2,0,計算,2018-03-09T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
663,1955,セルオートマトンの逆操作,1986,1786,2.5,0,漸化式,2018-03-09T22:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
